id,userId,quizId,score,completedAt,id_user,firstName,lastName,email,teamId,departmentId,createdAt,password,id_quiz,courseId,title,createdAt_quiz
385,592,116,72,2024-10-09 06:04:30.618,592,Chester,Jacobi,Mable.Block@gmail.com,224,214,2024-10-09 06:04:26.879,M5rwEYloRz9vKhO,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
393,633,100,30,2024-10-09 06:04:30.618,633,Dion,Thompson,Roscoe_Paucek@hotmail.com,223,214,2024-10-09 06:04:26.880,HIwqotvtH7NIV8e,100,161,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:28.990
403,608,101,88,2024-10-09 06:04:30.618,608,Brook,Schoen,Carole_Bogisich@yahoo.com,230,213,2024-10-09 06:04:26.879,3NsNlTNRGKwbxMc,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
406,608,93,72,2024-10-09 06:04:30.619,608,Brook,Schoen,Carole_Bogisich@yahoo.com,230,213,2024-10-09 06:04:26.879,3NsNlTNRGKwbxMc,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
411,603,91,4,2024-10-09 06:04:30.619,603,Abby,Ziemann,Leland_Schowalter-Wintheiser80@hotmail.com,228,212,2024-10-09 06:04:26.879,wR1SDliDjoAVuWP,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
417,614,101,29,2024-10-09 06:04:30.619,614,Carole,Bruen,Alva_Streich@yahoo.com,223,213,2024-10-09 06:04:26.879,BHDr10hv4CBbX1L,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
424,617,119,100,2024-10-09 06:04:30.619,617,Tianna,Bednar,Michaela_Hermiston@yahoo.com,223,212,2024-10-09 06:04:26.879,jswzj6Ce5ZiyR3m,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
425,617,92,87,2024-10-09 06:04:30.619,617,Tianna,Bednar,Michaela_Hermiston@yahoo.com,223,212,2024-10-09 06:04:26.879,jswzj6Ce5ZiyR3m,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
435,624,121,99,2024-10-09 06:04:30.619,624,Eunice,Collins,Noelia_Schuppe@gmail.com,230,214,2024-10-09 06:04:26.879,juzXSR2Ku4K4H3E,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
437,627,101,41,2024-10-09 06:04:30.619,627,Carlee,Gutmann,Ardella_Lockman90@yahoo.com,231,214,2024-10-09 06:04:26.879,3Q31LfwN8tZmCCE,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
448,636,112,94,2024-10-09 06:04:30.619,636,Albertha,Barrows,Missouri_Schuster21@gmail.com,226,215,2024-10-09 06:04:26.880,zA_N5VeDQVx_Q9B,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
450,636,108,38,2024-10-09 06:04:30.619,636,Albertha,Barrows,Missouri_Schuster21@gmail.com,226,215,2024-10-09 06:04:26.880,zA_N5VeDQVx_Q9B,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
458,625,112,70,2024-10-09 06:04:30.619,625,Stuart,Cummings,Jerome.Nader@hotmail.com,226,211,2024-10-09 06:04:26.879,52Kjgl17AAuKDvA,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
465,630,88,57,2024-10-09 06:04:30.619,630,Kristina,Murray,Shawna.Kerluke@hotmail.com,232,212,2024-10-09 06:04:26.880,7wuWMNAk3Ko6MxY,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
473,647,117,13,2024-10-09 06:04:30.619,647,Nicolas,Moore,Jovany_Kertzmann@yahoo.com,229,211,2024-10-09 06:04:26.880,GcU2uda0FUNXPtt,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
475,637,123,95,2024-10-09 06:04:30.619,637,Nora,Price,Mekhi.Gerhold17@yahoo.com,228,212,2024-10-09 06:04:26.880,96XzLIUFKbtlQYt,123,156,Quiz 2: Functions and Methods,2024-10-09 06:04:30.043
483,643,96,6,2024-10-09 06:04:30.619,643,Julian,Effertz,Regan26@hotmail.com,229,212,2024-10-09 06:04:26.880,5lJPMz1f5XZCDYA,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
485,649,107,61,2024-10-09 06:04:30.619,649,Julianne,Smith,Jess46@gmail.com,223,212,2024-10-09 06:04:26.880,Ei5jKLxBBlt62Cv,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
491,650,87,28,2024-10-09 06:04:30.620,650,Pasquale,Kuhic,Reta26@hotmail.com,228,211,2024-10-09 06:04:26.880,0aR1T9rDa6YToU_,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
497,663,111,60,2024-10-09 06:04:30.620,663,Sheldon,Renner,Felicity86@yahoo.com,227,214,2024-10-09 06:04:26.880,7KnF_XvtG2ldfXK,111,148,Quiz 2: Encryption Techniques,2024-10-09 06:04:29.346
502,643,107,21,2024-10-09 06:04:30.620,643,Julian,Effertz,Regan26@hotmail.com,229,212,2024-10-09 06:04:26.880,5lJPMz1f5XZCDYA,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
507,645,97,97,2024-10-09 06:04:30.620,645,Brad,Witting,Leila74@yahoo.com,229,214,2024-10-09 06:04:26.880,Wee3TMh8REVT3Hh,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
512,652,87,31,2024-10-09 06:04:30.621,652,Sophia,Reichel,Lilian_Runte@hotmail.com,230,215,2024-10-09 06:04:26.880,Gm_Vxq6mFrfmZuA,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
517,659,97,21,2024-10-09 06:04:30.621,659,Antonietta,Barton,Alexa_Hoppe95@hotmail.com,228,214,2024-10-09 06:04:26.880,tbIyaEDggp6HdNf,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
522,657,113,33,2024-10-09 06:04:30.621,657,Patsy,Von,Janie.Stehr@gmail.com,229,215,2024-10-09 06:04:26.880,LWGB8ZJUu7mBrop,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
526,661,110,60,2024-10-09 06:04:30.621,661,Americo,Powlowski,Jonathon_Ondricka@yahoo.com,232,212,2024-10-09 06:04:26.880,9ALYZdChs90G3Wl,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
532,670,91,41,2024-10-09 06:04:30.621,670,Beryl,Dibbert,Adelia_Rempel76@gmail.com,228,213,2024-10-09 06:04:26.881,k9T5kcMD6hm8XH1,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
538,667,107,21,2024-10-09 06:04:30.622,667,Jayne,Wolf,Brett_Kihn@hotmail.com,228,212,2024-10-09 06:04:26.881,Li1YN7RG9LQKIxk,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
543,666,101,89,2024-10-09 06:04:30.622,666,Rafaela,Davis,Claud26@yahoo.com,227,214,2024-10-09 06:04:26.881,f5TE_hxxwLGNQMo,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
564,676,121,3,2024-10-09 06:04:30.623,676,Brendon,Kiehn,Vanessa_Nikolaus@gmail.com,232,212,2024-10-09 06:04:26.881,yqZ953ZqtmRSAT8,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
571,678,110,11,2024-10-09 06:04:30.623,678,Colleen,Lesch,Leilani_Herman@gmail.com,228,213,2024-10-09 06:04:26.881,US_yrQP1Qfjestx,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
574,680,112,73,2024-10-09 06:04:30.623,680,Monroe,Willms,Jazmyn89@hotmail.com,224,215,2024-10-09 06:04:26.881,ORKDDsAYI62sCBr,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
162,557,116,8,2024-10-09 06:04:30.601,557,Alicia,Erdman-Christiansen,Winfield.Hegmann@yahoo.com,229,212,2024-10-09 06:04:26.878,ce5eqR3kzPTAIz3,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
176,540,89,89,2024-10-09 06:04:30.602,540,Gladyce,Kozey,Milo_Reynolds@gmail.com,230,213,2024-10-09 06:04:26.878,5F7K5etEQxB9cJj,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
184,571,92,60,2024-10-09 06:04:30.603,571,Shanny,Quigley,Howell_Torp@hotmail.com,230,213,2024-10-09 06:04:26.878,ffKOlQacZFeX3Ux,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
195,523,84,34,2024-10-09 06:04:30.603,523,Jamel,Pouros,Jovanny96@hotmail.com,231,214,2024-10-09 06:04:26.877,HIbSueiR0GwvYq2,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
208,539,88,41,2024-10-09 06:04:30.603,539,Francis,Wisozk,Burdette_Fisher53@yahoo.com,231,213,2024-10-09 06:04:26.877,XGkExIhIoU6jF1n,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
224,561,112,88,2024-10-09 06:04:30.604,561,Thaddeus,Shields,Muriel.Willms@gmail.com,226,211,2024-10-09 06:04:26.878,IrspGTIYg6bJhjr,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
236,527,112,49,2024-10-09 06:04:30.604,527,Isabelle,Kohler,Mason.Nienow@hotmail.com,226,214,2024-10-09 06:04:26.877,1YJ0lNkqwp2_zwu,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
247,550,116,97,2024-10-09 06:04:30.604,550,Darian,Olson,Tod.Zemlak@yahoo.com,230,213,2024-10-09 06:04:26.878,CZUkV_yjx4ZEk1T,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
260,563,113,91,2024-10-09 06:04:30.604,563,Heather,Bogisich,Marisa_Prosacco@yahoo.com,229,215,2024-10-09 06:04:26.878,a9fbnYRBAatBOmE,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
276,555,88,63,2024-10-09 06:04:30.604,555,Emile,Marvin,Erwin.OReilly87@gmail.com,224,213,2024-10-09 06:04:26.878,5Uue1DJ9qY5SFJ3,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
293,644,116,63,2024-10-09 06:04:30.605,644,Savanah,Fritsch,Colin.Kuhlman97@yahoo.com,226,211,2024-10-09 06:04:26.880,1FyenSpVdxnH7qB,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
307,664,97,52,2024-10-09 06:04:30.617,664,Marc,Bartell,Ahmad.Smitham@yahoo.com,226,214,2024-10-09 06:04:26.881,0PGKzxIJNCdgZ7c,97,149,Quiz 2: Neural Networks,2024-10-09 06:04:28.905
317,568,95,92,2024-10-09 06:04:30.618,568,Linnie,Parker,Ariane89@yahoo.com,227,215,2024-10-09 06:04:26.878,_1G53jR94oLWdFM,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
331,592,88,1,2024-10-09 06:04:30.618,592,Chester,Jacobi,Mable.Block@gmail.com,224,214,2024-10-09 06:04:26.879,M5rwEYloRz9vKhO,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
344,606,91,14,2024-10-09 06:04:30.618,606,Margret,Funk,Ivah.Dickens-Haley@hotmail.com,230,214,2024-10-09 06:04:26.879,uyxj_ejRkZZF_O1,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
352,583,84,68,2024-10-09 06:04:30.618,583,Nyah,Jaskolski,Halie50@hotmail.com,227,215,2024-10-09 06:04:26.879,htXUupcZ65Z_XvJ,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
365,686,105,36,2024-10-09 06:04:30.618,686,Emery,Predovic,Erling_Kovacek@yahoo.com,227,211,2024-10-09 06:04:26.881,dXbziJaKUtPUSF6,105,152,Quiz 2: Memory Management,2024-10-09 06:04:29.156
377,684,118,40,2024-10-09 06:04:30.618,684,Mackenzie,Lakin,Elizabeth_Ledner91@yahoo.com,225,211,2024-10-09 06:04:26.881,jcpkQIa_iglks2Q,118,153,Quiz 1: Software Development Life Cycle,2024-10-09 06:04:29.612
384,597,113,90,2024-10-09 06:04:30.618,597,Robb,Lebsack,Ivy55@hotmail.com,229,213,2024-10-09 06:04:26.879,G16BnovO7tyJCwg,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
399,685,87,18,2024-10-09 06:04:30.618,685,Bernita,Runolfsdottir,Polly_Jacobson@yahoo.com,223,213,2024-10-09 06:04:26.881,OfgAshpuXYEygrk,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
414,603,95,73,2024-10-09 06:04:30.619,603,Abby,Ziemann,Leland_Schowalter-Wintheiser80@hotmail.com,228,212,2024-10-09 06:04:26.879,wR1SDliDjoAVuWP,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
423,620,86,57,2024-10-09 06:04:30.619,620,Milan,Raynor,Carmine99@yahoo.com,223,213,2024-10-09 06:04:26.879,UFy0Z4CxX4MjVyn,86,145,Quiz 1: Neural Networks,2024-10-09 06:04:28.562
438,624,88,36,2024-10-09 06:04:30.619,624,Eunice,Collins,Noelia_Schuppe@gmail.com,230,214,2024-10-09 06:04:26.879,juzXSR2Ku4K4H3E,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
455,636,114,44,2024-10-09 06:04:30.619,636,Albertha,Barrows,Missouri_Schuster21@gmail.com,226,215,2024-10-09 06:04:26.880,zA_N5VeDQVx_Q9B,114,147,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.434
461,626,98,92,2024-10-09 06:04:30.619,626,Koby,Conroy,Audreanne_Parker62@hotmail.com,228,214,2024-10-09 06:04:26.879,qNgVGPvnO31HNdm,98,162,Quiz 1: Neural Networks,2024-10-09 06:04:28.934
477,638,102,48,2024-10-09 06:04:30.619,638,Everett,Walker,Bernice.Green85@hotmail.com,224,213,2024-10-09 06:04:26.880,UFIT86YqmYioNtP,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
486,643,120,67,2024-10-09 06:04:30.619,643,Julian,Effertz,Regan26@hotmail.com,229,212,2024-10-09 06:04:26.880,5lJPMz1f5XZCDYA,120,159,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.777
496,663,98,93,2024-10-09 06:04:30.620,663,Sheldon,Renner,Felicity86@yahoo.com,227,214,2024-10-09 06:04:26.880,7KnF_XvtG2ldfXK,98,162,Quiz 1: Neural Networks,2024-10-09 06:04:28.934
501,645,89,8,2024-10-09 06:04:30.620,645,Brad,Witting,Leila74@yahoo.com,229,214,2024-10-09 06:04:26.880,Wee3TMh8REVT3Hh,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
505,687,106,57,2024-10-09 06:04:30.620,687,Mafalda,Mann,Johnny_Schulist40@yahoo.com,231,214,2024-10-09 06:04:26.881,5pVIb3Mn_CCXZW2,106,157,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.182
510,652,88,19,2024-10-09 06:04:30.621,652,Sophia,Reichel,Lilian_Runte@hotmail.com,230,215,2024-10-09 06:04:26.880,Gm_Vxq6mFrfmZuA,88,144,Quiz 1: Unsupervised Learning,2024-10-09 06:04:28.619
516,659,114,49,2024-10-09 06:04:30.621,659,Antonietta,Barton,Alexa_Hoppe95@hotmail.com,228,214,2024-10-09 06:04:26.880,tbIyaEDggp6HdNf,114,147,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.434
521,662,96,79,2024-10-09 06:04:30.621,662,Cielo,Cartwright,Franco16@yahoo.com,227,213,2024-10-09 06:04:26.880,0L2GSz7AQnxoZd4,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
527,662,92,67,2024-10-09 06:04:30.621,662,Cielo,Cartwright,Franco16@yahoo.com,227,213,2024-10-09 06:04:26.880,0L2GSz7AQnxoZd4,92,155,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.728
531,668,117,81,2024-10-09 06:04:30.621,668,Destinee,Marquardt,Jace_Schimmel52@hotmail.com,223,214,2024-10-09 06:04:26.881,MiwnexqvTsvNn89,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
536,673,108,53,2024-10-09 06:04:30.621,673,Denis,Effertz,Manuel77@gmail.com,228,212,2024-10-09 06:04:26.881,OuMwCO3ZpXAxUPi,108,150,Quiz 1: Encryption Techniques,2024-10-09 06:04:29.238
541,667,102,19,2024-10-09 06:04:30.622,667,Jayne,Wolf,Brett_Kihn@hotmail.com,228,212,2024-10-09 06:04:26.881,Li1YN7RG9LQKIxk,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
546,671,95,18,2024-10-09 06:04:30.622,671,Isaac,Miller,Armando31@yahoo.com,224,212,2024-10-09 06:04:26.881,dGZ53XI06Ntb7Ck,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
549,670,107,46,2024-10-09 06:04:30.622,670,Beryl,Dibbert,Adelia_Rempel76@gmail.com,228,213,2024-10-09 06:04:26.881,k9T5kcMD6hm8XH1,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
551,672,86,34,2024-10-09 06:04:30.622,672,Kylee,Mante,Luis.OHara-Berge@yahoo.com,223,213,2024-10-09 06:04:26.881,1p8mPTZkqrp0Fkc,86,145,Quiz 1: Neural Networks,2024-10-09 06:04:28.562
553,672,90,52,2024-10-09 06:04:30.622,672,Kylee,Mante,Luis.OHara-Berge@yahoo.com,223,213,2024-10-09 06:04:26.881,1p8mPTZkqrp0Fkc,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
555,674,122,19,2024-10-09 06:04:30.622,674,Aaliyah,Langosh,Michale.Fay@yahoo.com,226,212,2024-10-09 06:04:26.881,a8gvH5Ai86W0KZ9,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
557,674,116,46,2024-10-09 06:04:30.622,674,Aaliyah,Langosh,Michale.Fay@yahoo.com,226,212,2024-10-09 06:04:26.881,a8gvH5Ai86W0KZ9,116,143,Quiz 1: Memory Management,2024-10-09 06:04:29.539
559,676,110,45,2024-10-09 06:04:30.622,676,Brendon,Kiehn,Vanessa_Nikolaus@gmail.com,232,212,2024-10-09 06:04:26.881,yqZ953ZqtmRSAT8,110,148,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.311
565,675,109,6,2024-10-09 06:04:30.623,675,Vincenzo,Kihn,Leopold94@hotmail.com,223,214,2024-10-09 06:04:26.881,mjNcrfQHuWxYWwF,109,150,Quiz 2: Memory Management,2024-10-09 06:04:29.276
160,587,95,76,2024-10-09 06:04:30.601,587,Madie,Rau,Lee.Heathcote@yahoo.com,223,211,2024-10-09 06:04:26.879,E5ldV9u9E3As3Ux,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
255,525,95,69,2024-10-09 06:04:30.603,525,Vicente,Schmitt-Krajcik,Laisha67@yahoo.com,230,214,2024-10-09 06:04:26.877,O0OTJmaWnltJqAQ,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
269,563,90,30,2024-10-09 06:04:30.604,563,Heather,Bogisich,Marisa_Prosacco@yahoo.com,229,215,2024-10-09 06:04:26.878,a9fbnYRBAatBOmE,90,146,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:28.674
281,634,87,46,2024-10-09 06:04:30.604,634,Nora,Christiansen-Kutch,Dawson.Yost@hotmail.com,223,211,2024-10-09 06:04:26.880,uS61m_zKFACI4HG,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
294,644,115,77,2024-10-09 06:04:30.605,644,Savanah,Fritsch,Colin.Kuhlman97@yahoo.com,226,211,2024-10-09 06:04:26.880,1FyenSpVdxnH7qB,115,147,Quiz 2: Functions and Methods,2024-10-09 06:04:29.493
306,669,91,62,2024-10-09 06:04:30.617,669,Geoffrey,Ziemann,Trever47@hotmail.com,232,215,2024-10-09 06:04:26.881,nHQjorMXwdiLJb4,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
320,576,91,43,2024-10-09 06:04:30.618,576,Hilario,Streich,Perry19@gmail.com,224,212,2024-10-09 06:04:26.878,QdFLZ_0uayb5o_1,91,146,Quiz 2: Network Protocols,2024-10-09 06:04:28.700
338,598,117,46,2024-10-09 06:04:30.618,598,Jermain,Ziemann,Justine61@yahoo.com,228,213,2024-10-09 06:04:26.879,ppE5hQR0hUcOwrd,117,143,Quiz 2: Design Patterns,2024-10-09 06:04:29.578
350,581,112,3,2024-10-09 06:04:30.618,581,Dock,Gleason,Raphael.Runolfsdottir@gmail.com,225,215,2024-10-09 06:04:26.878,FnoCtLhJi300975,112,160,Quiz 1: Unsupervised Learning,2024-10-09 06:04:29.371
361,633,122,22,2024-10-09 06:04:30.618,633,Dion,Thompson,Roscoe_Paucek@hotmail.com,223,214,2024-10-09 06:04:26.880,HIwqotvtH7NIV8e,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
373,684,101,79,2024-10-09 06:04:30.618,684,Mackenzie,Lakin,Elizabeth_Ledner91@yahoo.com,225,211,2024-10-09 06:04:26.881,jcpkQIa_iglks2Q,101,161,Quiz 2: Supervised Learning,2024-10-09 06:04:29.023
388,577,87,35,2024-10-09 06:04:30.618,577,Asa,Fritsch,Rashad82@yahoo.com,231,213,2024-10-09 06:04:26.878,vkzxmULHuyyFKOO,87,145,Quiz 2: HTML and CSS,2024-10-09 06:04:28.591
402,603,119,53,2024-10-09 06:04:30.619,603,Abby,Ziemann,Leland_Schowalter-Wintheiser80@hotmail.com,228,212,2024-10-09 06:04:26.879,wR1SDliDjoAVuWP,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
408,608,104,17,2024-10-09 06:04:30.619,608,Brook,Schoen,Carole_Bogisich@yahoo.com,230,213,2024-10-09 06:04:26.879,3NsNlTNRGKwbxMc,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
426,635,121,51,2024-10-09 06:04:30.619,635,Kaitlyn,Moen,Duncan.Tromp@yahoo.com,228,211,2024-10-09 06:04:26.879,sab__ODfWT4iWw6,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
439,627,121,54,2024-10-09 06:04:30.619,627,Carlee,Gutmann,Ardella_Lockman90@yahoo.com,231,214,2024-10-09 06:04:26.879,3Q31LfwN8tZmCCE,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
451,639,102,59,2024-10-09 06:04:30.619,639,Kade,Stracke,Juwan.Nolan@gmail.com,229,214,2024-10-09 06:04:26.880,GZ4k_eiuyiMdz5g,102,154,Quiz 1: Variables and Data Types,2024-10-09 06:04:29.058
468,630,104,48,2024-10-09 06:04:30.619,630,Kristina,Murray,Shawna.Kerluke@hotmail.com,232,212,2024-10-09 06:04:26.880,7wuWMNAk3Ko6MxY,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
494,658,121,96,2024-10-09 06:04:30.620,658,Shanel,Hermiston,Adelbert_Baumbach6@gmail.com,231,211,2024-10-09 06:04:26.880,QCpEUxBVzJxwAe2,121,159,Quiz 2: Memory Management,2024-10-09 06:04:29.831
499,665,107,37,2024-10-09 06:04:30.620,665,Alexandrine,Wilkinson,Amie_Nicolas@yahoo.com,229,212,2024-10-09 06:04:26.881,apWEIzO82pMi8eD,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
503,645,122,72,2024-10-09 06:04:30.620,645,Brad,Witting,Leila74@yahoo.com,229,214,2024-10-09 06:04:26.880,Wee3TMh8REVT3Hh,122,156,Quiz 1: Process Management,2024-10-09 06:04:29.909
509,651,104,52,2024-10-09 06:04:30.621,651,Betsy,Braun,Verna.Bernier5@hotmail.com,223,212,2024-10-09 06:04:26.880,sLRo34OJm6gMB3o,104,152,Quiz 1: Network Protocols,2024-10-09 06:04:29.127
514,652,114,100,2024-10-09 06:04:30.621,652,Sophia,Reichel,Lilian_Runte@hotmail.com,230,215,2024-10-09 06:04:26.880,Gm_Vxq6mFrfmZuA,114,147,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.434
518,662,86,42,2024-10-09 06:04:30.621,662,Cielo,Cartwright,Franco16@yahoo.com,227,213,2024-10-09 06:04:26.880,0L2GSz7AQnxoZd4,86,145,Quiz 1: Neural Networks,2024-10-09 06:04:28.562
523,661,89,99,2024-10-09 06:04:30.621,661,Americo,Powlowski,Jonathon_Ondricka@yahoo.com,232,212,2024-10-09 06:04:26.880,9ALYZdChs90G3Wl,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
528,668,85,49,2024-10-09 06:04:30.621,668,Destinee,Marquardt,Jace_Schimmel52@hotmail.com,223,214,2024-10-09 06:04:26.881,MiwnexqvTsvNn89,85,151,Quiz 2: Unsupervised Learning,2024-10-09 06:04:28.522
533,673,93,98,2024-10-09 06:04:30.621,673,Denis,Effertz,Manuel77@gmail.com,228,212,2024-10-09 06:04:26.881,OuMwCO3ZpXAxUPi,93,155,Quiz 2: Memory Management,2024-10-09 06:04:28.771
537,673,107,35,2024-10-09 06:04:30.622,673,Denis,Effertz,Manuel77@gmail.com,228,212,2024-10-09 06:04:26.881,OuMwCO3ZpXAxUPi,107,157,Quiz 2: Memory Management,2024-10-09 06:04:29.213
542,666,94,18,2024-10-09 06:04:30.622,666,Rafaela,Davis,Claud26@yahoo.com,227,214,2024-10-09 06:04:26.881,f5TE_hxxwLGNQMo,94,158,Quiz 1: Design Patterns,2024-10-09 06:04:28.800
569,677,84,44,2024-10-09 06:04:30.623,677,Baby,Carter,Janae_Reichel71@hotmail.com,229,213,2024-10-09 06:04:26.881,4o8dnGwxg0WpjvF,84,151,Quiz 1: Supervised Learning,2024-10-09 06:04:28.481
164,587,115,79,2024-10-09 06:04:30.601,587,Madie,Rau,Lee.Heathcote@yahoo.com,223,211,2024-10-09 06:04:26.879,E5ldV9u9E3As3Ux,115,147,Quiz 2: Functions and Methods,2024-10-09 06:04:29.493
180,545,89,1,2024-10-09 06:04:30.602,545,Torrey,Terry,Timothy.Sauer@yahoo.com,232,215,2024-10-09 06:04:26.878,mM7DVMs7e2Ubeak,89,144,Quiz 2: Control Structures,2024-10-09 06:04:28.650
189,708,114,68,2024-10-09 06:04:30.603,708,Dawn,Ankunding,Mertie61@hotmail.com,232,215,2024-10-09 06:04:26.876,632el7385_80JFL,114,147,Quiz 1: Object-Oriented Programming,2024-10-09 06:04:29.434
203,534,95,24,2024-10-09 06:04:30.603,534,Alexandria,Labadie,Nat_Rice@hotmail.com,223,213,2024-10-09 06:04:26.877,h5cD6PzJVsIAXYi,95,158,Quiz 2: Variables and Data Types,2024-10-09 06:04:28.843
214,542,96,4,2024-10-09 06:04:30.603,542,Nayeli,VonRueden,Elenor.Swift55@hotmail.com,227,212,2024-10-09 06:04:26.878,n_9_ANCPmUmPT1W,96,149,Quiz 1: JavaScript Basics,2024-10-09 06:04:28.870
227,572,109,52,2024-10-09 06:04:30.604,572,Albina,Kunze,Sebastian_Bruen90@hotmail.com,224,212,2024-10-09 06:04:26.878,ERvRJxVkGckqfgJ,109,150,Quiz 2: Memory Management,2024-10-09 06:04:29.276
239,530,103,27,2024-10-09 06:04:30.604,530,Alayna,Morar,Cecilia_Johns@yahoo.com,223,215,2024-10-09 06:04:26.877,Duox1YvuCerL_5h,103,154,Quiz 2: Authentication Methods,2024-10-09 06:04:29.097
253,548,113,73,2024-10-09 06:04:30.604,548,Salma,Prohaska,Reuben_Harber@yahoo.com,229,211,2024-10-09 06:04:26.878,ga7VjVmXsV93oGo,113,160,Quiz 2: Functions and Methods,2024-10-09 06:04:29.399
264,566,119,90,2024-10-09 06:04:30.604,566,Briana,Grant,Angel_Jaskolski55@gmail.com,230,211,2024-10-09 06:04:26.878,oRVr7YtBYEIOTEu,119,153,Quiz 2: Control Structures,2024-10-09 06:04:29.700
